Beach,Date,Reading,Prediction,SwimStatus
Marion-Mahoney-Griffin-Beach,08/31/2015,9.0,28.3,No Restrictions
Marion-Mahoney-Griffin-Beach,09/01/2015,5.0,17.2,No Restrictions
Marion-Mahoney-Griffin-Beach,09/02/2015,18.0,16.8,No Restrictions
Marion-Mahoney-Griffin-Beach,09/03/2015,1.0,19.1,No Restrictions
Marion-Mahoney-Griffin-Beach,09/04/2015,45.0,40.8,No Restrictions
Marion-Mahoney-Griffin-Beach,09/05/2015,0.0,41.5,No Restrictions
Marion-Mahoney-Griffin-Beach,09/06/2015,0.0,14.3,No Restrictions
Marion-Mahoney-Griffin-Beach,09/07/2015,0.0,18.1,No Restrictions
63rd-Street-Beach,05/22/2015,9.0,16.8,No Restrictions
63rd-Street-Beach,05/23/2015,9.0,20.9,No Restrictions
63rd-Street-Beach,05/24/2015,0.0,71.8,Swim Ban
63rd-Street-Beach,05/25/2015,0.0,138.5,No Restrictions
63rd-Street-Beach,05/26/2015,96.0,88.9,Swim Ban
63rd-Street-Beach,05/27/2015,28.0,33.6,No Restrictions
63rd-Street-Beach,05/28/2015,23.0,25.0,No Restrictions
63rd-Street-Beach,05/29/2015,10.0,38.9,No Restrictions
63rd-Street-Beach,05/30/2015,0.0,140.9,Swim Ban
63rd-Street-Beach,05/31/2015,0.0,157.6,Swim Ban
63rd-Street-Beach,06/01/2015,435.0,49.4,No Restrictions
63rd-Street-Beach,06/02/2015,129.0,13.9,Swim Advisory
63rd-Street-Beach,06/03/2015,337.0,19.1,No Restrictions
63rd-Street-Beach,06/04/2015,6.0,43.6,Swim Advisory
63rd-Street-Beach,06/05/2015,43.0,44.1,No Restrictions
63rd-Street-Beach,06/06/2015,0.0,23.9,No Restrictions
63rd-Street-Beach,06/07/2015,0.0,66.2,No Restrictions
63rd-Street-Beach,06/08/2015,3.0,86.1,Swim Ban
63rd-Street-Beach,06/09/2015,19.0,105.2,No Restrictions
63rd-Street-Beach,06/10/2015,8.0,36.6,Swim Ban
63rd-Street-Beach,06/11/2015,273.0,25.5,Swim Advisory
63rd-Street-Beach,06/12/2015,56.0,110.4,Swim Advisory
63rd-Street-Beach,06/13/2015,0.0,57.4,No Restrictions
63rd-Street-Beach,06/14/2015,0.0,57.4,No Restrictions
63rd-Street-Beach,06/15/2015,5.0,78.0,Swim Ban
63rd-Street-Beach,06/16/2015,1.0,113.6,Swim Ban
63rd-Street-Beach,06/17/2015,4.0,63.7,No Restrictions
63rd-Street-Beach,06/18/2015,56.0,106.9,No Restrictions
63rd-Street-Beach,06/19/2015,21.0,27.3,No Restrictions
63rd-Street-Beach,06/20/2015,0.0,59.8,No Restrictions
63rd-Street-Beach,06/21/2015,0.0,72.9,No Restrictions
63rd-Street-Beach,06/22/2015,8.0,44.8,No Restrictions
63rd-Street-Beach,06/23/2015,17.0,35.4,No Restrictions
63rd-Street-Beach,06/24/2015,80.0,49.9,No Restrictions
63rd-Street-Beach,06/25/2015,2420.0,151.6,Swim Advisory
63rd-Street-Beach,06/26/2015,19.0,84.9,Swim Advisory
63rd-Street-Beach,06/27/2015,0.0,221.3,No Restrictions
63rd-Street-Beach,06/28/2015,0.0,29.3,No Restrictions
63rd-Street-Beach,06/29/2015,228.0,88.7,No Restrictions
63rd-Street-Beach,06/30/2015,74.0,41.1,No Restrictions
63rd-Street-Beach,07/01/2015,18.0,61.6,No Restrictions
63rd-Street-Beach,07/02/2015,14.0,40.7,Swim Advisory
63rd-Street-Beach,07/03/2015,0.0,42.5,No Restrictions
63rd-Street-Beach,07/04/2015,0.0,41.0,No Restrictions
63rd-Street-Beach,07/05/2015,0.0,40.6,No Restrictions
63rd-Street-Beach,07/06/2015,257.0,44.2,No Restrictions
63rd-Street-Beach,07/07/2015,1448.0,387.5,Swim Advisory
63rd-Street-Beach,07/08/2015,90.0,66.7,Swim Advisory
63rd-Street-Beach,07/09/2015,31.0,94.0,Swim Advisory
63rd-Street-Beach,07/10/2015,85.0,49.8,No Restrictions
63rd-Street-Beach,07/11/2015,0.0,37.4,No Restrictions
63rd-Street-Beach,07/12/2015,0.0,88.3,No Restrictions
63rd-Street-Beach,07/13/2015,9.0,129.8,No Restrictions
63rd-Street-Beach,07/14/2015,40.0,108.3,No Restrictions
63rd-Street-Beach,07/15/2015,89.0,59.7,No Restrictions
63rd-Street-Beach,07/16/2015,144.0,57.9,No Restrictions
63rd-Street-Beach,07/17/2015,7.0,135.2,No Restrictions
63rd-Street-Beach,07/18/2015,0.0,45.0,Swim Ban
63rd-Street-Beach,07/19/2015,0.0,130.0,No Restrictions
63rd-Street-Beach,07/20/2015,260.0,53.5,No Restrictions
63rd-Street-Beach,07/21/2015,12.0,64.5,Swim Advisory
63rd-Street-Beach,07/22/2015,45.0,42.8,No Restrictions
63rd-Street-Beach,07/23/2015,41.0,45.1,No Restrictions
63rd-Street-Beach,07/24/2015,187.0,47.9,No Restrictions
63rd-Street-Beach,07/25/2015,0.0,73.6,No Restrictions
63rd-Street-Beach,07/26/2015,0.0,62.4,No Restrictions
63rd-Street-Beach,07/27/2015,132.0,56.5,No Restrictions
63rd-Street-Beach,07/28/2015,284.0,59.6,No Restrictions
63rd-Street-Beach,07/29/2015,153.0,255.4,Swim Advisory
63rd-Street-Beach,07/30/2015,21.0,255.4,No Restrictions
63rd-Street-Beach,07/31/2015,38.0,74.7,No Restrictions
63rd-Street-Beach,08/01/2015,0.0,48.4,No Restrictions
63rd-Street-Beach,08/02/2015,0.0,51.8,No Restrictions
63rd-Street-Beach,08/03/2015,26.0,128.7,No Restrictions
63rd-Street-Beach,08/04/2015,5.0,46.9,No Restrictions
63rd-Street-Beach,08/05/2015,31.0,47.6,No Restrictions
63rd-Street-Beach,08/06/2015,60.0,61.7,No Restrictions
63rd-Street-Beach,08/07/2015,49.0,43.4,No Restrictions
63rd-Street-Beach,08/08/2015,0.0,50.1,No Restrictions
63rd-Street-Beach,08/09/2015,0.0,92.2,No Restrictions
63rd-Street-Beach,08/10/2015,77.0,80.9,Swim Ban
63rd-Street-Beach,08/11/2015,7.0,83.1,No Restrictions
63rd-Street-Beach,08/12/2015,24.0,62.6,No Restrictions
63rd-Street-Beach,08/13/2015,29.0,43.3,No Restrictions
63rd-Street-Beach,08/14/2015,31.0,96.1,No Restrictions
63rd-Street-Beach,08/15/2015,0.0,111.7,No Restrictions
63rd-Street-Beach,08/16/2015,0.0,59.4,No Restrictions
63rd-Street-Beach,08/17/2015,49.0,60.5,No Restrictions
63rd-Street-Beach,08/18/2015,192.0,190.1,No Restrictions
63rd-Street-Beach,08/19/2015,738.0,185.9,No Restrictions
63rd-Street-Beach,08/20/2015,483.0,45.3,Swim Advisory
63rd-Street-Beach,08/21/2015,604.0,41.2,Swim Advisory
63rd-Street-Beach,08/22/2015,69.0,48.3,Swim Advisory
63rd-Street-Beach,08/23/2015,0.0,51.9,No Restrictions
63rd-Street-Beach,08/24/2015,143.0,78.5,No Restrictions
63rd-Street-Beach,08/25/2015,31.0,48.3,No Restrictions
63rd-Street-Beach,08/26/2015,35.0,73.1,No Restrictions
63rd-Street-Beach,08/27/2015,75.0,62.8,No Restrictions
63rd-Street-Beach,08/28/2015,23.0,45.1,No Restrictions
63rd-Street-Beach,08/29/2015,0.0,123.2,No Restrictions
63rd-Street-Beach,08/30/2015,0.0,67.0,No Restrictions
63rd-Street-Beach,08/31/2015,75.0,60.6,No Restrictions
63rd-Street-Beach,09/01/2015,26.0,69.1,No Restrictions
63rd-Street-Beach,09/02/2015,171.0,69.8,No Restrictions
63rd-Street-Beach,09/03/2015,83.0,70.4,No Restrictions
63rd-Street-Beach,09/04/2015,118.0,92.4,No Restrictions
63rd-Street-Beach,09/05/2015,0.0,72.5,No Restrictions
63rd-Street-Beach,09/06/2015,0.0,226.6,No Restrictions
63rd-Street-Beach,09/07/2015,0.0,86.8,No Restrictions
Fargo-Beach,05/22/2015,5.0,19.8,No Restrictions
Fargo-Beach,05/23/2015,2.0,16.9,No Restrictions
Fargo-Beach,05/24/2015,0.0,23.7,No Restrictions
Fargo-Beach,05/25/2015,0.0,50.7,No Restrictions
Fargo-Beach,05/26/2015,7.0,13.1,No Restrictions
Fargo-Beach,05/27/2015,2.0,9.5,No Restrictions
Fargo-Beach,05/28/2015,3.0,7.1,No Restrictions
Fargo-Beach,05/29/2015,6.0,15.3,No Restrictions
Fargo-Beach,05/30/2015,0.0,24.6,Swim Ban
Fargo-Beach,05/31/2015,0.0,102.4,Swim Ban
Fargo-Beach,06/01/2015,83.0,78.6,No Restrictions
Fargo-Beach,06/02/2015,17.0,19.5,No Restrictions
Fargo-Beach,06/03/2015,2.0,15.8,No Restrictions
Fargo-Beach,06/04/2015,3.0,9.8,No Restrictions
Fargo-Beach,06/05/2015,21.0,31.5,Swim Advisory
Fargo-Beach,06/06/2015,0.0,29.4,No Restrictions
Fargo-Beach,06/07/2015,0.0,10.3,No Restrictions
Fargo-Beach,06/08/2015,4.0,16.5,Swim Ban
Fargo-Beach,06/09/2015,19.0,21.4,No Restrictions
Fargo-Beach,06/10/2015,1.0,4.9,No Restrictions
Fargo-Beach,06/11/2015,63.0,31.0,No Restrictions
Fargo-Beach,06/12/2015,29.0,27.3,No Restrictions
Fargo-Beach,06/13/2015,0.0,20.4,Swim Ban
Fargo-Beach,06/14/2015,0.0,20.4,No Restrictions
Fargo-Beach,06/15/2015,10.0,11.1,Swim Ban
Fargo-Beach,06/16/2015,20.0,80.6,Swim Ban
Fargo-Beach,06/17/2015,208.0,32.1,No Restrictions
Fargo-Beach,06/18/2015,4.0,17.5,No Restrictions
Fargo-Beach,06/19/2015,67.0,57.1,No Restrictions
Fargo-Beach,06/20/2015,0.0,30.0,No Restrictions
Fargo-Beach,06/21/2015,0.0,19.8,No Restrictions
Fargo-Beach,06/22/2015,1.0,13.4,Swim Ban
Fargo-Beach,06/23/2015,107.0,17.1,No Restrictions
Fargo-Beach,06/24/2015,3.0,20.3,No Restrictions
Fargo-Beach,06/25/2015,4.0,51.7,No Restrictions
Fargo-Beach,06/26/2015,117.0,35.3,No Restrictions
Fargo-Beach,06/27/2015,0.0,40.1,Swim Advisory
Fargo-Beach,06/28/2015,0.0,11.9,No Restrictions
Fargo-Beach,06/29/2015,3.0,32.1,No Restrictions
Fargo-Beach,06/30/2015,1.0,19.6,No Restrictions
Fargo-Beach,07/01/2015,50.0,54.2,No Restrictions
Fargo-Beach,07/02/2015,18.0,57.3,No Restrictions
Fargo-Beach,07/03/2015,0.0,40.6,No Restrictions
Fargo-Beach,07/04/2015,0.0,11.0,No Restrictions
Fargo-Beach,07/05/2015,0.0,11.7,No Restrictions
Fargo-Beach,07/06/2015,2.0,17.7,Swim Advisory
Fargo-Beach,07/07/2015,1046.0,85.4,Swim Ban
Fargo-Beach,07/08/2015,166.0,49.6,Swim Advisory
Fargo-Beach,07/09/2015,80.0,40.2,No Restrictions
Fargo-Beach,07/10/2015,15.0,24.3,No Restrictions
Fargo-Beach,07/11/2015,0.0,18.7,No Restrictions
Fargo-Beach,07/12/2015,0.0,32.0,No Restrictions
Fargo-Beach,07/13/2015,179.0,44.9,No Restrictions
Fargo-Beach,07/14/2015,14.0,16.4,No Restrictions
Fargo-Beach,07/15/2015,292.0,30.7,No Restrictions
Fargo-Beach,07/16/2015,75.0,31.2,Swim Advisory
Fargo-Beach,07/17/2015,17.0,17.8,No Restrictions
Fargo-Beach,07/18/2015,0.0,10.2,Swim Ban
Fargo-Beach,07/19/2015,0.0,18.7,No Restrictions
Fargo-Beach,07/20/2015,7.0,11.9,No Restrictions
Fargo-Beach,07/21/2015,29.0,20.0,No Restrictions
Fargo-Beach,07/22/2015,39.0,22.5,No Restrictions
Fargo-Beach,07/23/2015,2.0,15.1,No Restrictions
Fargo-Beach,07/24/2015,4.0,14.4,No Restrictions
Fargo-Beach,07/25/2015,0.0,11.3,No Restrictions
Fargo-Beach,07/26/2015,0.0,26.8,No Restrictions
Fargo-Beach,07/27/2015,24.0,19.0,No Restrictions
Fargo-Beach,07/28/2015,7.0,19.5,No Restrictions
Fargo-Beach,07/29/2015,3.0,13.4,No Restrictions
Fargo-Beach,07/30/2015,4.0,13.4,No Restrictions
Fargo-Beach,07/31/2015,1.0,17.4,No Restrictions
Fargo-Beach,08/01/2015,0.0,12.2,No Restrictions
Fargo-Beach,08/02/2015,0.0,13.2,No Restrictions
Fargo-Beach,08/03/2015,187.0,30.5,No Restrictions
Fargo-Beach,08/04/2015,12.0,13.2,No Restrictions
Fargo-Beach,08/05/2015,9.0,24.0,No Restrictions
Fargo-Beach,08/06/2015,16.0,51.3,No Restrictions
Fargo-Beach,08/07/2015,6.0,12.8,No Restrictions
Fargo-Beach,08/08/2015,0.0,11.0,No Restrictions
Fargo-Beach,08/09/2015,0.0,51.0,No Restrictions
Fargo-Beach,08/10/2015,9.0,32.6,Swim Ban
Fargo-Beach,08/11/2015,38.0,57.6,No Restrictions
Fargo-Beach,08/12/2015,17.0,49.8,No Restrictions
Fargo-Beach,08/13/2015,7.0,14.5,No Restrictions
Fargo-Beach,08/14/2015,12.0,16.8,No Restrictions
Fargo-Beach,08/15/2015,0.0,20.0,No Restrictions
Fargo-Beach,08/16/2015,0.0,15.3,No Restrictions
Fargo-Beach,08/17/2015,7.0,14.8,No Restrictions
Fargo-Beach,08/18/2015,5.0,104.3,No Restrictions
Fargo-Beach,08/19/2015,15.0,29.5,No Restrictions
Fargo-Beach,08/20/2015,13.0,20.4,No Restrictions
Fargo-Beach,08/21/2015,27.0,22.1,No Restrictions
Fargo-Beach,08/22/2015,0.0,30.6,No Restrictions
Fargo-Beach,08/23/2015,0.0,37.4,No Restrictions
Fargo-Beach,08/24/2015,58.0,24.2,No Restrictions
Fargo-Beach,08/25/2015,13.0,22.9,No Restrictions
Fargo-Beach,08/26/2015,10.0,53.3,No Restrictions
Fargo-Beach,08/27/2015,10.0,30.5,No Restrictions
Fargo-Beach,08/28/2015,3.0,41.7,No Restrictions
Fargo-Beach,08/29/2015,0.0,121.8,No Restrictions
Fargo-Beach,08/30/2015,0.0,58.0,No Restrictions
Fargo-Beach,08/31/2015,9.0,28.3,No Restrictions
Fargo-Beach,09/01/2015,5.0,17.2,No Restrictions
Fargo-Beach,09/02/2015,18.0,16.8,No Restrictions
Fargo-Beach,09/03/2015,1.0,19.1,No Restrictions
Fargo-Beach,09/04/2015,45.0,40.8,No Restrictions
Fargo-Beach,09/05/2015,0.0,41.5,No Restrictions
Fargo-Beach,09/06/2015,0.0,14.3,No Restrictions
Fargo-Beach,09/07/2015,0.0,18.1,No Restrictions
12th-Street-Beach,05/22/2015,13.0,8.8,No Restrictions
12th-Street-Beach,05/23/2015,40.0,9.0,No Restrictions
12th-Street-Beach,05/24/2015,0.0,20.0,No Restrictions
12th-Street-Beach,05/25/2015,0.0,27.6,No Restrictions
12th-Street-Beach,05/26/2015,238.0,17.8,No Restrictions
12th-Street-Beach,05/27/2015,6.0,7.0,Swim Advisory
12th-Street-Beach,05/28/2015,116.0,8.0,No Restrictions
12th-Street-Beach,05/29/2015,37.0,10.7,No Restrictions
12th-Street-Beach,05/30/2015,0.0,19.4,No Restrictions
12th-Street-Beach,05/31/2015,0.0,32.3,No Restrictions
12th-Street-Beach,06/01/2015,276.0,20.3,No Restrictions
12th-Street-Beach,06/02/2015,21.0,8.1,Swim Advisory
12th-Street-Beach,06/03/2015,173.0,7.7,No Restrictions
12th-Street-Beach,06/04/2015,19.0,12.5,No Restrictions
12th-Street-Beach,06/05/2015,487.0,134.0,No Restrictions
12th-Street-Beach,06/06/2015,13.0,131.9,Swim Advisory
12th-Street-Beach,06/07/2015,0.0,48.0,No Restrictions
12th-Street-Beach,06/08/2015,7.0,74.7,Swim Ban
12th-Street-Beach,06/09/2015,11.0,68.4,No Restrictions
12th-Street-Beach,06/10/2015,10.0,26.1,Swim Ban
12th-Street-Beach,06/11/2015,94.0,69.2,No Restrictions
12th-Street-Beach,06/12/2015,563.0,89.3,No Restrictions
12th-Street-Beach,06/13/2015,28.0,105.3,Swim Advisory
12th-Street-Beach,06/14/2015,0.0,105.3,No Restrictions
12th-Street-Beach,06/15/2015,1.0,43.1,Swim Ban
12th-Street-Beach,06/16/2015,1319.0,150.4,Swim Ban
12th-Street-Beach,06/17/2015,894.0,59.4,Swim Advisory
12th-Street-Beach,06/18/2015,83.0,56.3,Swim Advisory
12th-Street-Beach,06/19/2015,67.0,89.6,No Restrictions
12th-Street-Beach,06/20/2015,0.0,69.6,No Restrictions
12th-Street-Beach,06/21/2015,0.0,58.2,No Restrictions
12th-Street-Beach,06/22/2015,29.0,34.3,No Restrictions
12th-Street-Beach,06/23/2015,7.0,38.1,No Restrictions
12th-Street-Beach,06/24/2015,76.0,31.9,No Restrictions
12th-Street-Beach,06/25/2015,455.0,85.3,No Restrictions
12th-Street-Beach,06/26/2015,215.0,70.4,Swim Advisory
12th-Street-Beach,06/27/2015,0.0,121.5,No Restrictions
12th-Street-Beach,06/28/2015,0.0,35.9,No Restrictions
12th-Street-Beach,06/29/2015,91.0,57.5,No Restrictions
12th-Street-Beach,06/30/2015,2.0,40.0,No Restrictions
12th-Street-Beach,07/01/2015,48.0,57.3,No Restrictions
12th-Street-Beach,07/02/2015,9.0,63.8,No Restrictions
12th-Street-Beach,07/03/2015,0.0,43.2,No Restrictions
12th-Street-Beach,07/04/2015,0.0,32.6,No Restrictions
12th-Street-Beach,07/05/2015,0.0,28.6,No Restrictions
12th-Street-Beach,07/06/2015,26.0,28.0,No Restrictions
12th-Street-Beach,07/07/2015,771.0,123.8,No Restrictions
12th-Street-Beach,07/08/2015,73.0,43.7,Swim Advisory
12th-Street-Beach,07/09/2015,95.0,54.0,No Restrictions
12th-Street-Beach,07/10/2015,2.0,53.5,No Restrictions
12th-Street-Beach,07/11/2015,0.0,26.9,No Restrictions
12th-Street-Beach,07/12/2015,0.0,41.0,No Restrictions
12th-Street-Beach,07/13/2015,2420.0,38.6,No Restrictions
12th-Street-Beach,07/14/2015,5.0,34.4,Swim Advisory
12th-Street-Beach,07/15/2015,93.0,38.1,No Restrictions
12th-Street-Beach,07/16/2015,30.0,34.0,No Restrictions
12th-Street-Beach,07/17/2015,36.0,48.6,No Restrictions
12th-Street-Beach,07/18/2015,0.0,19.0,Swim Ban
12th-Street-Beach,07/19/2015,0.0,31.1,No Restrictions
12th-Street-Beach,07/20/2015,8.0,21.1,No Restrictions
12th-Street-Beach,07/21/2015,62.0,21.8,No Restrictions
12th-Street-Beach,07/22/2015,82.0,18.2,No Restrictions
12th-Street-Beach,07/23/2015,202.0,18.1,No Restrictions
12th-Street-Beach,07/24/2015,51.0,15.9,No Restrictions
12th-Street-Beach,07/25/2015,0.0,15.8,No Restrictions
12th-Street-Beach,07/26/2015,0.0,19.9,No Restrictions
12th-Street-Beach,07/27/2015,164.0,22.4,No Restrictions
12th-Street-Beach,07/28/2015,25.0,16.0,No Restrictions
12th-Street-Beach,07/29/2015,73.0,32.2,No Restrictions
12th-Street-Beach,07/30/2015,13.0,32.2,No Restrictions
12th-Street-Beach,07/31/2015,24.0,12.3,No Restrictions
12th-Street-Beach,08/01/2015,0.0,12.4,No Restrictions
12th-Street-Beach,08/02/2015,0.0,15.5,Swim Ban
12th-Street-Beach,08/03/2015,259.0,32.2,No Restrictions
12th-Street-Beach,08/04/2015,10.0,14.3,Swim Advisory
12th-Street-Beach,08/05/2015,3.0,14.8,No Restrictions
12th-Street-Beach,08/06/2015,38.0,15.8,No Restrictions
12th-Street-Beach,08/07/2015,20.0,12.3,No Restrictions
12th-Street-Beach,08/08/2015,0.0,11.3,No Restrictions
12th-Street-Beach,08/09/2015,0.0,17.7,No Restrictions
12th-Street-Beach,08/10/2015,217.0,17.1,Swim Ban
12th-Street-Beach,08/11/2015,85.0,18.0,No Restrictions
12th-Street-Beach,08/12/2015,38.0,13.9,No Restrictions
12th-Street-Beach,08/13/2015,2.0,13.6,No Restrictions
12th-Street-Beach,08/14/2015,2.0,10.8,No Restrictions
12th-Street-Beach,08/15/2015,0.0,24.5,No Restrictions
12th-Street-Beach,08/16/2015,0.0,12.8,No Restrictions
12th-Street-Beach,08/17/2015,11.0,11.3,No Restrictions
12th-Street-Beach,08/18/2015,7.0,33.7,No Restrictions
12th-Street-Beach,08/19/2015,4.0,24.3,No Restrictions
12th-Street-Beach,08/20/2015,1.0,16.8,No Restrictions
12th-Street-Beach,08/21/2015,1.0,13.8,No Restrictions
12th-Street-Beach,08/22/2015,0.0,11.0,No Restrictions
12th-Street-Beach,08/23/2015,0.0,10.8,No Restrictions
12th-Street-Beach,08/24/2015,15.0,22.1,No Restrictions
12th-Street-Beach,08/25/2015,3.0,10.8,No Restrictions
12th-Street-Beach,08/26/2015,32.0,15.4,No Restrictions
12th-Street-Beach,08/27/2015,22.0,15.9,No Restrictions
12th-Street-Beach,08/28/2015,224.0,14.3,No Restrictions
12th-Street-Beach,08/29/2015,0.0,20.8,No Restrictions
12th-Street-Beach,08/30/2015,0.0,17.7,No Restrictions
12th-Street-Beach,08/31/2015,121.0,14.8,No Restrictions
12th-Street-Beach,09/01/2015,8.0,10.3,No Restrictions
12th-Street-Beach,09/02/2015,2.0,8.9,No Restrictions
12th-Street-Beach,09/03/2015,10.0,7.2,No Restrictions
12th-Street-Beach,09/04/2015,167.0,13.1,No Restrictions
12th-Street-Beach,09/05/2015,0.0,9.4,No Restrictions
12th-Street-Beach,09/06/2015,0.0,14.7,No Restrictions
12th-Street-Beach,09/07/2015,0.0,6.0,No Restrictions
Oak-Street-Beach,05/22/2015,0.0,19.4,No Restrictions
Oak-Street-Beach,05/23/2015,1.0,9.0,No Restrictions
Oak-Street-Beach,05/24/2015,0.0,20.0,No Restrictions
Oak-Street-Beach,05/25/2015,0.0,27.6,No Restrictions
Oak-Street-Beach,05/26/2015,14.0,17.8,No Restrictions
Oak-Street-Beach,05/27/2015,2.0,7.0,No Restrictions
Oak-Street-Beach,05/28/2015,4.0,8.0,No Restrictions
Oak-Street-Beach,05/29/2015,7.0,10.7,No Restrictions
Oak-Street-Beach,05/30/2015,0.0,19.4,Swim Advisory
Oak-Street-Beach,05/31/2015,0.0,32.3,Swim Ban
Oak-Street-Beach,06/01/2015,69.0,20.3,No Restrictions
Oak-Street-Beach,06/02/2015,9.0,8.1,No Restrictions
Oak-Street-Beach,06/03/2015,2.0,7.7,No Restrictions
Oak-Street-Beach,06/04/2015,8.0,12.5,No Restrictions
Oak-Street-Beach,06/05/2015,94.0,18.1,No Restrictions
Oak-Street-Beach,06/06/2015,0.0,15.1,No Restrictions
Oak-Street-Beach,06/07/2015,0.0,15.1,No Restrictions
Oak-Street-Beach,06/08/2015,3.0,13.4,Swim Ban
Oak-Street-Beach,06/09/2015,2.0,16.4,No Restrictions
Oak-Street-Beach,06/10/2015,17.0,7.3,No Restrictions
Oak-Street-Beach,06/11/2015,32.0,10.4,No Restrictions
Oak-Street-Beach,06/12/2015,18.0,21.9,No Restrictions
Oak-Street-Beach,06/13/2015,0.0,16.0,Swim Advisory
Oak-Street-Beach,06/14/2015,0.0,16.0,No Restrictions
Oak-Street-Beach,06/15/2015,12.0,14.8,Swim Ban
Oak-Street-Beach,06/16/2015,5.0,14.1,Swim Ban
Oak-Street-Beach,06/17/2015,9.0,19.9,No Restrictions
Oak-Street-Beach,06/18/2015,46.0,19.5,No Restrictions
Oak-Street-Beach,06/19/2015,23.0,11.8,No Restrictions
Oak-Street-Beach,06/20/2015,0.0,17.4,No Restrictions
Oak-Street-Beach,06/21/2015,0.0,14.6,No Restrictions
Oak-Street-Beach,06/22/2015,35.0,9.1,Swim Ban
Oak-Street-Beach,06/23/2015,41.0,9.2,No Restrictions
Oak-Street-Beach,06/24/2015,29.0,14.2,No Restrictions
Oak-Street-Beach,06/25/2015,74.0,28.9,No Restrictions
Oak-Street-Beach,06/26/2015,42.0,21.2,No Restrictions
Oak-Street-Beach,06/27/2015,0.0,20.9,No Restrictions
Oak-Street-Beach,06/28/2015,0.0,8.1,No Restrictions
Oak-Street-Beach,06/29/2015,16.0,19.3,No Restrictions
Oak-Street-Beach,06/30/2015,9.0,12.8,No Restrictions
Oak-Street-Beach,07/01/2015,3.0,17.1,No Restrictions
Oak-Street-Beach,07/02/2015,3.0,11.9,Swim Advisory
Oak-Street-Beach,07/03/2015,0.0,14.3,No Restrictions
Oak-Street-Beach,07/04/2015,0.0,10.1,No Restrictions
Oak-Street-Beach,07/05/2015,0.0,10.2,No Restrictions
Oak-Street-Beach,07/06/2015,49.0,11.5,No Restrictions
Oak-Street-Beach,07/07/2015,33.0,32.9,Swim Ban
Oak-Street-Beach,07/08/2015,49.0,17.1,No Restrictions
Oak-Street-Beach,07/09/2015,8.0,21.9,No Restrictions
Oak-Street-Beach,07/10/2015,5.0,16.8,No Restrictions
Oak-Street-Beach,07/11/2015,0.0,9.6,No Restrictions
Oak-Street-Beach,07/12/2015,0.0,18.7,No Restrictions
Oak-Street-Beach,07/13/2015,361.0,25.3,No Restrictions
Oak-Street-Beach,07/14/2015,3.0,10.4,Swim Advisory
Oak-Street-Beach,07/15/2015,22.0,15.6,No Restrictions
Oak-Street-Beach,07/16/2015,24.0,16.4,No Restrictions
Oak-Street-Beach,07/17/2015,11.0,13.5,No Restrictions
Oak-Street-Beach,07/18/2015,0.0,10.0,Swim Ban
Oak-Street-Beach,07/19/2015,0.0,11.2,No Restrictions
Oak-Street-Beach,07/20/2015,5.0,8.9,No Restrictions
Oak-Street-Beach,07/21/2015,1.0,10.2,No Restrictions
Oak-Street-Beach,07/22/2015,3.0,13.1,No Restrictions
Oak-Street-Beach,07/23/2015,2.0,10.5,No Restrictions
Oak-Street-Beach,07/24/2015,12.0,10.7,No Restrictions
Oak-Street-Beach,07/25/2015,0.0,13.2,No Restrictions
Oak-Street-Beach,07/26/2015,0.0,11.3,No Restrictions
Oak-Street-Beach,07/27/2015,61.0,10.6,No Restrictions
Oak-Street-Beach,07/28/2015,40.0,11.1,No Restrictions
Oak-Street-Beach,07/29/2015,58.0,19.3,No Restrictions
Oak-Street-Beach,07/30/2015,12.0,19.3,No Restrictions
Oak-Street-Beach,07/31/2015,10.0,16.9,No Restrictions
Oak-Street-Beach,08/01/2015,0.0,9.9,No Restrictions
Oak-Street-Beach,08/02/2015,0.0,10.9,No Restrictions
Oak-Street-Beach,08/03/2015,11.0,13.6,No Restrictions
Oak-Street-Beach,08/04/2015,5.0,10.2,No Restrictions
Oak-Street-Beach,08/05/2015,15.0,12.0,No Restrictions
Oak-Street-Beach,08/06/2015,48.0,15.9,No Restrictions
Oak-Street-Beach,08/07/2015,69.0,10.6,No Restrictions
Oak-Street-Beach,08/08/2015,0.0,10.6,No Restrictions
Oak-Street-Beach,08/09/2015,0.0,21.9,No Restrictions
Oak-Street-Beach,08/10/2015,21.0,19.4,Swim Ban
Oak-Street-Beach,08/11/2015,54.0,15.0,No Restrictions
Oak-Street-Beach,08/12/2015,19.0,15.3,No Restrictions
Oak-Street-Beach,08/13/2015,9.0,11.2,No Restrictions
Oak-Street-Beach,08/14/2015,6.0,15.1,No Restrictions
Oak-Street-Beach,08/15/2015,0.0,14.8,No Restrictions
Oak-Street-Beach,08/16/2015,0.0,12.1,No Restrictions
Oak-Street-Beach,08/17/2015,10.0,12.5,Swim Ban
Oak-Street-Beach,08/18/2015,26.0,38.8,No Restrictions
Oak-Street-Beach,08/19/2015,23.0,18.8,No Restrictions
Oak-Street-Beach,08/20/2015,2.0,16.0,No Restrictions
Oak-Street-Beach,08/21/2015,55.0,14.6,No Restrictions
Oak-Street-Beach,08/22/2015,0.0,13.4,No Restrictions
Oak-Street-Beach,08/23/2015,0.0,19.5,No Restrictions
Oak-Street-Beach,08/24/2015,17.0,11.5,No Restrictions
